monthofyear,dayofmonth,weekday,Date,Hour,load,prevload
01,24,7,24/01/2010,10,3513.0,3681.0
01,24,7,24/01/2010,11,3549.0,3683.0
01,24,7,24/01/2010,12,3510.0,3608.0
01,24,7,24/01/2010,13,3463.0,3519.0
01,24,7,24/01/2010,14,3410.0,3415.0
01,24,7,24/01/2010,15,3400.0,3363.0
01,24,7,24/01/2010,16,3437.0,3375.0
01,24,7,24/01/2010,17,3675.0,3559.0
01,24,7,24/01/2010,18,3956.0,3898.0
01,24,7,24/01/2010,19,3911.0,3885.0
01,24,7,24/01/2010,20,3745.0,3775.0
01,24,7,24/01/2010,21,3558.0,3639.0
01,24,7,24/01/2010,22,3267.0,3438.0
01,24,7,24/01/2010,23,2961.0,3190.0
01,24,7,24/01/2010,24,2740.0,2972.0
01,25,1,25/01/2010,1,2586.0,2804.0
01,25,1,25/01/2010,2,2508.0,2714.0
01,25,1,25/01/2010,3,2461.0,2663.0
01,25,1,25/01/2010,4,2475.0,2651.0
01,25,1,25/01/2010,5,2563.0,2672.0
01,25,1,25/01/2010,6,2858.0,2739.0
01,25,1,25/01/2010,7,3332.0,2901.0
01,25,1,25/01/2010,8,3602.0,3111.0
01,25,1,25/01/2010,9,3670.0,3363.0
01,25,1,25/01/2010,10,3704.0,3513.0
01,25,1,25/01/2010,11,3744.0,3549.0
01,25,1,25/01/2010,12,3766.0,3510.0
01,25,1,25/01/2010,13,3740.0,3463.0
01,25,1,25/01/2010,14,3737.0,3410.0
01,25,1,25/01/2010,15,3709.0,3400.0
01,25,1,25/01/2010,16,3730.0,3437.0
01,25,1,25/01/2010,17,3888.0,3675.0
01,25,1,25/01/2010,18,4052.0,3956.0
01,25,1,25/01/2010,19,3972.0,3911.0
01,25,1,25/01/2010,20,3795.0,3745.0
01,25,1,25/01/2010,21,3575.0,3558.0
01,25,1,25/01/2010,22,3284.0,3267.0
01,25,1,25/01/2010,23,2962.0,2961.0
01,25,1,25/01/2010,24,2689.0,2740.0
01,26,2,26/01/2010,1,2541.0,2586.0
01,26,2,26/01/2010,2,2471.0,2508.0
01,26,2,26/01/2010,3,2432.0,2461.0
01,26,2,26/01/2010,4,2452.0,2475.0
01,26,2,26/01/2010,5,2545.0,2563.0
01,26,2,26/01/2010,6,2840.0,2858.0
01,26,2,26/01/2010,7,3354.0,3332.0
01,26,2,26/01/2010,8,3610.0,3602.0
01,26,2,26/01/2010,9,3622.0,3670.0
01,26,2,26/01/2010,10,3624.0,3704.0
01,26,2,26/01/2010,11,3650.0,3744.0
01,26,2,26/01/2010,12,3661.0,3766.0
01,26,2,26/01/2010,13,3630.0,3740.0
01,26,2,26/01/2010,14,3618.0,3737.0
01,26,2,26/01/2010,15,3577.0,3709.0
01,26,2,26/01/2010,16,3595.0,3730.0
01,26,2,26/01/2010,17,3773.0,3888.0
01,26,2,26/01/2010,18,4076.0,4052.0
01,26,2,26/01/2010,19,4079.0,3972.0
01,26,2,26/01/2010,20,3971.0,3795.0
01,26,2,26/01/2010,21,3786.0,3575.0
01,26,2,26/01/2010,22,3516.0,3284.0
01,26,2,26/01/2010,23,3176.0,2962.0
01,26,2,26/01/2010,24,2902.0,2689.0
01,27,3,27/01/2010,1,2735.0,2541.0
01,27,3,27/01/2010,2,2647.0,2471.0
01,27,3,27/01/2010,3,2612.0,2432.0
01,27,3,27/01/2010,4,2619.0,2452.0
01,27,3,27/01/2010,5,2728.0,2545.0
01,27,3,27/01/2010,6,3030.0,2840.0
01,27,3,27/01/2010,7,3527.0,3354.0
01,27,3,27/01/2010,8,3728.0,3610.0
01,27,3,27/01/2010,9,3721.0,3622.0
01,27,3,27/01/2010,10,3711.0,3624.0
01,27,3,27/01/2010,11,3702.0,3650.0
01,27,3,27/01/2010,12,3679.0,3661.0
01,27,3,27/01/2010,13,3636.0,3630.0
01,27,3,27/01/2010,14,3640.0,3618.0
01,27,3,27/01/2010,15,3623.0,3577.0
01,27,3,27/01/2010,16,3661.0,3595.0
01,27,3,27/01/2010,17,3835.0,3773.0
01,27,3,27/01/2010,18,4107.0,4076.0
01,27,3,27/01/2010,19,4100.0,4079.0
01,27,3,27/01/2010,20,3992.0,3971.0
01,27,3,27/01/2010,21,3825.0,3786.0
01,27,3,27/01/2010,22,3553.0,3516.0
01,27,3,27/01/2010,23,3239.0,3176.0
01,27,3,27/01/2010,24,2966.0,2902.0
01,28,4,28/01/2010,1,2788.0,2735.0
01,28,4,28/01/2010,2,2705.0,2647.0
01,28,4,28/01/2010,3,2672.0,2612.0
01,28,4,28/01/2010,4,2679.0,2619.0
01,28,4,28/01/2010,5,2775.0,2728.0
01,28,4,28/01/2010,6,3064.0,3030.0
01,28,4,28/01/2010,7,3559.0,3527.0
01,28,4,28/01/2010,8,3770.0,3728.0
01,28,4,28/01/2010,9,3771.0,3721.0
01,28,4,28/01/2010,10,3788.0,3711.0
01,28,4,28/01/2010,11,3807.0,3702.0
01,28,4,28/01/2010,12,3799.0,3679.0
01,28,4,28/01/2010,13,3777.0,3636.0
01,28,4,28/01/2010,14,3755.0,3640.0
01,28,4,28/01/2010,15,3719.0,3623.0
01,28,4,28/01/2010,16,3730.0,3661.0
01,28,4,28/01/2010,17,3884.0,3835.0
01,28,4,28/01/2010,18,4146.0,4107.0
01,28,4,28/01/2010,19,4157.0,4100.0
01,28,4,28/01/2010,20,4089.0,3992.0
01,28,4,28/01/2010,21,3937.0,3825.0
01,28,4,28/01/2010,22,3681.0,3553.0
01,28,4,28/01/2010,23,3372.0,3239.0
01,28,4,28/01/2010,24,3128.0,2966.0
01,29,5,29/01/2010,1,2981.0,2788.0
01,29,5,29/01/2010,2,2921.0,2705.0
01,29,5,29/01/2010,3,2893.0,2672.0
01,29,5,29/01/2010,4,2917.0,2679.0
01,29,5,29/01/2010,5,3022.0,2775.0
01,29,5,29/01/2010,6,3307.0,3064.0
01,29,5,29/01/2010,7,3808.0,3559.0
01,29,5,29/01/2010,8,4009.0,3770.0
01,29,5,29/01/2010,9,4028.0,3771.0
01,29,5,29/01/2010,10,4046.0,3788.0
01,29,5,29/01/2010,11,4048.0,3807.0
01,29,5,29/01/2010,12,4035.0,3799.0
01,29,5,29/01/2010,13,3970.0,3777.0
01,29,5,29/01/2010,14,3939.0,3755.0
01,29,5,29/01/2010,15,3894.0,3719.0
01,29,5,29/01/2010,16,3904.0,3730.0
01,29,5,29/01/2010,17,4055.0,3884.0
01,29,5,29/01/2010,18,4337.0,4146.0
01,29,5,29/01/2010,19,4362.0,4157.0
01,29,5,29/01/2010,20,4252.0,4089.0
01,29,5,29/01/2010,21,4136.0,3937.0
01,29,5,29/01/2010,22,3933.0,3681.0
01,29,5,29/01/2010,23,3676.0,3372.0
01,29,5,29/01/2010,24,3427.0,3128.0
01,30,6,30/01/2010,1,3240.0,2981.0
01,30,6,30/01/2010,2,3143.0,2921.0
01,30,6,30/01/2010,3,3094.0,2893.0
01,30,6,30/01/2010,4,3086.0,2917.0
01,30,6,30/01/2010,5,3114.0,3022.0
01,30,6,30/01/2010,6,3227.0,3307.0
01,30,6,30/01/2010,7,3432.0,3808.0
01,30,6,30/01/2010,8,3662.0,4009.0
01,30,6,30/01/2010,9,3881.0,4028.0
01,30,6,30/01/2010,10,4013.0,4046.0
01,30,6,30/01/2010,11,4008.0,4048.0
01,30,6,30/01/2010,12,3960.0,4035.0
01,30,6,30/01/2010,13,3857.0,3970.0
01,30,6,30/01/2010,14,3764.0,3939.0
01,30,6,30/01/2010,15,3705.0,3894.0
01,30,6,30/01/2010,16,3710.0,3904.0
01,30,6,30/01/2010,17,3868.0,4055.0
01,30,6,30/01/2010,18,4175.0,4337.0
01,30,6,30/01/2010,19,4162.0,4362.0
01,30,6,30/01/2010,20,4030.0,4252.0
01,30,6,30/01/2010,21,3899.0,4136.0
01,30,6,30/01/2010,22,3705.0,3933.0
01,30,6,30/01/2010,23,3478.0,3676.0
01,30,6,30/01/2010,24,3258.0,3427.0
01,31,7,31/01/2010,1,3093.0,3240.0
01,31,7,31/01/2010,2,3014.0,3143.0
01,31,7,31/01/2010,3,2961.0,3094.0
01,31,7,31/01/2010,4,2947.0,3086.0
01,31,7,31/01/2010,5,2987.0,3114.0
01,31,7,31/01/2010,6,3081.0,3227.0
01,31,7,31/01/2010,7,3240.0,3432.0
01,31,7,31/01/2010,8,3444.0,3662.0
01,31,7,31/01/2010,9,3679.0,3881.0
01,31,7,31/01/2010,10,3810.0,4013.0
01,31,7,31/01/2010,11,3811.0,4008.0
01,31,7,31/01/2010,12,3800.0,3960.0
01,31,7,31/01/2010,13,3735.0,3857.0
01,31,7,31/01/2010,14,3667.0,3764.0
01,31,7,31/01/2010,15,3606.0,3705.0
01,31,7,31/01/2010,16,3618.0,3710.0
01,31,7,31/01/2010,17,3804.0,3868.0
01,31,7,31/01/2010,18,4158.0,4175.0
01,31,7,31/01/2010,19,4169.0,4162.0
01,31,7,31/01/2010,20,4045.0,4030.0
01,31,7,31/01/2010,21,3869.0,3899.0
01,31,7,31/01/2010,22,3587.0,3705.0
01,31,7,31/01/2010,23,3277.0,3478.0
01,31,7,31/01/2010,24,3056.0,3258.0
02,01,1,01/02/2010,1,2904.0,3093.0
02,01,1,01/02/2010,2,2826.0,3014.0
02,01,1,01/02/2010,3,2798.0,2961.0
02,01,1,01/02/2010,4,2801.0,2947.0
02,01,1,01/02/2010,5,2906.0,2987.0
02,01,1,01/02/2010,6,3208.0,3081.0
02,01,1,01/02/2010,7,3732.0,3240.0
02,01,1,01/02/2010,8,3927.0,3444.0
02,01,1,01/02/2010,9,3936.0,3679.0
02,01,1,01/02/2010,10,3940.0,3810.0
02,01,1,01/02/2010,11,3953.0,3811.0
02,01,1,01/02/2010,12,3905.0,3800.0
02,01,1,01/02/2010,13,3847.0,3735.0
02,01,1,01/02/2010,14,3813.0,3667.0
02,01,1,01/02/2010,15,3777.0,3606.0
02,01,1,01/02/2010,16,3778.0,3618.0
02,01,1,01/02/2010,17,3915.0,3804.0
02,01,1,01/02/2010,18,4275.0,4158.0
02,01,1,01/02/2010,19,4317.0,4169.0
02,01,1,01/02/2010,20,4204.0,4045.0
02,01,1,01/02/2010,21,4002.0,3869.0
02,01,1,01/02/2010,22,3707.0,3587.0
02,01,1,01/02/2010,23,3385.0,3277.0
02,01,1,01/02/2010,24,3126.0,3056.0
02,02,2,02/02/2010,1,2953.0,2904.0
02,02,2,02/02/2010,2,2892.0,2826.0
02,02,2,02/02/2010,3,2873.0,2798.0
02,02,2,02/02/2010,4,2887.0,2801.0
02,02,2,02/02/2010,5,2983.0,2906.0
02,02,2,02/02/2010,6,3287.0,3208.0
02,02,2,02/02/2010,7,3801.0,3732.0
02,02,2,02/02/2010,8,4010.0,3927.0
02,02,2,02/02/2010,9,4001.0,3936.0
02,02,2,02/02/2010,10,3980.0,3940.0
02,02,2,02/02/2010,11,3941.0,3953.0
02,02,2,02/02/2010,12,3884.0,3905.0
02,02,2,02/02/2010,13,3831.0,3847.0
02,02,2,02/02/2010,14,3801.0,3813.0
02,02,2,02/02/2010,15,3762.0,3777.0
02,02,2,02/02/2010,16,3758.0,3778.0
02,02,2,02/02/2010,17,3888.0,3915.0
02,02,2,02/02/2010,18,4231.0,4275.0
02,02,2,02/02/2010,19,4271.0,4317.0
02,02,2,02/02/2010,20,4180.0,4204.0
02,02,2,02/02/2010,21,4008.0,4002.0
02,02,2,02/02/2010,22,3729.0,3707.0
02,02,2,02/02/2010,23,3398.0,3385.0
02,02,2,02/02/2010,24,3121.0,3126.0
02,03,3,03/02/2010,1,2943.0,2953.0
02,03,3,03/02/2010,2,2855.0,2892.0
02,03,3,03/02/2010,3,2812.0,2873.0
02,03,3,03/02/2010,4,2805.0,2887.0
02,03,3,03/02/2010,5,2900.0,2983.0
02,03,3,03/02/2010,6,3199.0,3287.0
02,03,3,03/02/2010,7,3702.0,3801.0
02,03,3,03/02/2010,8,3910.0,4010.0
02,03,3,03/02/2010,9,3899.0,4001.0
02,03,3,03/02/2010,10,3892.0,3980.0
02,03,3,03/02/2010,11,3882.0,3941.0
02,03,3,03/02/2010,12,3833.0,3884.0
02,03,3,03/02/2010,13,3760.0,3831.0
02,03,3,03/02/2010,14,3715.0,3801.0
02,03,3,03/02/2010,15,3695.0,3762.0
02,03,3,03/02/2010,16,3704.0,3758.0
02,03,3,03/02/2010,17,3860.0,3888.0
02,03,3,03/02/2010,18,4174.0,4231.0
02,03,3,03/02/2010,19,4202.0,4271.0
02,03,3,03/02/2010,20,4088.0,4180.0
02,03,3,03/02/2010,21,3913.0,4008.0
02,03,3,03/02/2010,22,3624.0,3729.0
02,03,3,03/02/2010,23,3293.0,3398.0
02,03,3,03/02/2010,24,3012.0,3121.0
02,04,4,04/02/2010,1,2862.0,2943.0
02,04,4,04/02/2010,2,2788.0,2855.0
02,04,4,04/02/2010,3,2762.0,2812.0
02,04,4,04/02/2010,4,2781.0,2805.0
02,04,4,04/02/2010,5,2890.0,2900.0
02,04,4,04/02/2010,6,3197.0,3199.0
02,04,4,04/02/2010,7,3736.0,3702.0
02,04,4,04/02/2010,8,3942.0,3910.0
02,04,4,04/02/2010,9,3943.0,3899.0
02,04,4,04/02/2010,10,3934.0,3892.0
02,04,4,04/02/2010,11,3920.0,3882.0
02,04,4,04/02/2010,12,3878.0,3833.0
02,04,4,04/02/2010,13,3812.0,3760.0
02,04,4,04/02/2010,14,3775.0,3715.0
02,04,4,04/02/2010,15,3742.0,3695.0
02,04,4,04/02/2010,16,3735.0,3704.0
02,04,4,04/02/2010,17,3858.0,3860.0
02,04,4,04/02/2010,18,4191.0,4174.0
02,04,4,04/02/2010,19,4242.0,4202.0
02,04,4,04/02/2010,20,4164.0,4088.0
02,04,4,04/02/2010,21,4025.0,3913.0
02,04,4,04/02/2010,22,3744.0,3624.0
02,04,4,04/02/2010,23,3410.0,3293.0
02,04,4,04/02/2010,24,3148.0,3012.0
02,05,5,05/02/2010,1,2983.0,2862.0
02,05,5,05/02/2010,2,2912.0,2788.0
02,05,5,05/02/2010,3,2874.0,2762.0
02,05,5,05/02/2010,4,2875.0,2781.0
02,05,5,05/02/2010,5,2967.0,2890.0
02,05,5,05/02/2010,6,3270.0,3197.0
02,05,5,05/02/2010,7,3758.0,3736.0
02,05,5,05/02/2010,8,3954.0,3942.0
02,05,5,05/02/2010,9,3969.0,3943.0
02,05,5,05/02/2010,10,3925.0,3934.0
02,05,5,05/02/2010,11,3877.0,3920.0
02,05,5,05/02/2010,12,3833.0,3878.0
02,05,5,05/02/2010,13,3768.0,3812.0
02,05,5,05/02/2010,14,3722.0,3775.0
02,05,5,05/02/2010,15,3665.0,3742.0
02,05,5,05/02/2010,16,3667.0,3735.0
02,05,5,05/02/2010,17,3775.0,3858.0
02,05,5,05/02/2010,18,4032.0,4191.0
02,05,5,05/02/2010,19,4041.0,4242.0
02,05,5,05/02/2010,20,3931.0,4164.0
02,05,5,05/02/2010,21,3801.0,4025.0
02,05,5,05/02/2010,22,3613.0,3744.0
02,05,5,05/02/2010,23,3350.0,3410.0
02,05,5,05/02/2010,24,3092.0,3148.0
02,06,6,06/02/2010,1,2910.0,2983.0
02,06,6,06/02/2010,2,2832.0,2912.0
02,06,6,06/02/2010,3,2781.0,2874.0
02,06,6,06/02/2010,4,2787.0,2875.0
02,06,6,06/02/2010,5,2833.0,2967.0
02,06,6,06/02/2010,6,2955.0,3270.0
02,06,6,06/02/2010,7,3182.0,3758.0
02,06,6,06/02/2010,8,3431.0,3954.0
02,06,6,06/02/2010,9,3683.0,3969.0
02,06,6,06/02/2010,10,3793.0,3925.0
02,06,6,06/02/2010,11,3789.0,3877.0
02,06,6,06/02/2010,12,3731.0,3833.0
02,06,6,06/02/2010,13,3635.0,3768.0
02,06,6,06/02/2010,14,3527.0,3722.0
02,06,6,06/02/2010,15,3483.0,3665.0
02,06,6,06/02/2010,16,3476.0,3667.0
02,06,6,06/02/2010,17,3604.0,3775.0
02,06,6,06/02/2010,18,3920.0,4032.0
02,06,6,06/02/2010,19,3954.0,4041.0
02,06,6,06/02/2010,20,3862.0,3931.0
02,06,6,06/02/2010,21,3720.0,3801.0
02,06,6,06/02/2010,22,3535.0,3613.0
02,06,6,06/02/2010,23,3299.0,3350.0
02,06,6,06/02/2010,24,3066.0,3092.0
02,07,7,07/02/2010,1,2918.0,2910.0
02,07,7,07/02/2010,2,2831.0,2832.0
02,07,7,07/02/2010,3,2794.0,2781.0
02,07,7,07/02/2010,4,2776.0,2787.0
02,07,7,07/02/2010,5,2801.0,2833.0
02,07,7,07/02/2010,6,2881.0,2955.0
02,07,7,07/02/2010,7,3031.0,3182.0
02,07,7,07/02/2010,8,3238.0,3431.0
02,07,7,07/02/2010,9,3502.0,3683.0
02,07,7,07/02/2010,10,3660.0,3793.0
02,07,7,07/02/2010,11,3689.0,3789.0
02,07,7,07/02/2010,12,3676.0,3731.0
02,07,7,07/02/2010,13,3646.0,3635.0
02,07,7,07/02/2010,14,3575.0,3527.0
02,07,7,07/02/2010,15,3544.0,3483.0
02,07,7,07/02/2010,16,3554.0,3476.0
02,07,7,07/02/2010,17,3703.0,3604.0
02,07,7,07/02/2010,18,4045.0,3920.0
02,07,7,07/02/2010,19,4040.0,3954.0
02,07,7,07/02/2010,20,3835.0,3862.0
02,07,7,07/02/2010,21,3667.0,3720.0
02,07,7,07/02/2010,22,3440.0,3535.0
02,07,7,07/02/2010,23,3201.0,3299.0
02,07,7,07/02/2010,24,2950.0,3066.0
02,08,1,08/02/2010,1,2799.0,2918.0
02,08,1,08/02/2010,2,2724.0,2831.0
02,08,1,08/02/2010,3,2705.0,2794.0
02,08,1,08/02/2010,4,2713.0,2776.0
02,08,1,08/02/2010,5,2822.0,2801.0
02,08,1,08/02/2010,6,3116.0,2881.0
02,08,1,08/02/2010,7,3624.0,3031.0
02,08,1,08/02/2010,8,3848.0,3238.0
02,08,1,08/02/2010,9,3889.0,3502.0
02,08,1,08/02/2010,10,3924.0,3660.0
02,08,1,08/02/2010,11,3938.0,3689.0
02,08,1,08/02/2010,12,3881.0,3676.0
02,08,1,08/02/2010,13,3797.0,3646.0
02,08,1,08/02/2010,14,3793.0,3575.0
02,08,1,08/02/2010,15,3756.0,3544.0
02,08,1,08/02/2010,16,3752.0,3554.0
02,08,1,08/02/2010,17,3890.0,3703.0
02,08,1,08/02/2010,18,4193.0,4045.0
02,08,1,08/02/2010,19,4252.0,4040.0
02,08,1,08/02/2010,20,4130.0,3835.0
02,08,1,08/02/2010,21,3934.0,3667.0
02,08,1,08/02/2010,22,3649.0,3440.0
02,08,1,08/02/2010,23,3318.0,3201.0
02,08,1,08/02/2010,24,3037.0,2950.0
02,09,2,09/02/2010,1,2898.0,2799.0
02,09,2,09/02/2010,2,2819.0,2724.0
02,09,2,09/02/2010,3,2780.0,2705.0
02,09,2,09/02/2010,4,2795.0,2713.0
02,09,2,09/02/2010,5,2898.0,2822.0
02,09,2,09/02/2010,6,3189.0,3116.0
02,09,2,09/02/2010,7,3687.0,3624.0
02,09,2,09/02/2010,8,3838.0,3848.0
02,09,2,09/02/2010,9,3825.0,3889.0
02,09,2,09/02/2010,10,3808.0,3924.0
02,09,2,09/02/2010,11,3765.0,3938.0
02,09,2,09/02/2010,12,3710.0,3881.0
02,09,2,09/02/2010,13,3634.0,3797.0
02,09,2,09/02/2010,14,3580.0,3793.0
02,09,2,09/02/2010,15,3534.0,3756.0
02,09,2,09/02/2010,16,3534.0,3752.0
02,09,2,09/02/2010,17,3651.0,3890.0
02,09,2,09/02/2010,18,3991.0,4193.0
02,09,2,09/02/2010,19,4076.0,4252.0
02,09,2,09/02/2010,20,3975.0,4130.0
02,09,2,09/02/2010,21,3789.0,3934.0
02,09,2,09/02/2010,22,3512.0,3649.0
02,09,2,09/02/2010,23,3172.0,3318.0
02,09,2,09/02/2010,24,2900.0,3037.0
02,10,3,10/02/2010,1,2737.0,2898.0
02,10,3,10/02/2010,2,2666.0,2819.0
02,10,3,10/02/2010,3,2631.0,2780.0
02,10,3,10/02/2010,4,2644.0,2795.0
02,10,3,10/02/2010,5,2744.0,2898.0
02,10,3,10/02/2010,6,3034.0,3189.0
02,10,3,10/02/2010,7,3527.0,3687.0
02,10,3,10/02/2010,8,3736.0,3838.0
02,10,3,10/02/2010,9,3765.0,3825.0
02,10,3,10/02/2010,10,3795.0,3808.0
02,10,3,10/02/2010,11,3823.0,3765.0
02,10,3,10/02/2010,12,3817.0,3710.0
02,10,3,10/02/2010,13,3778.0,3634.0
02,10,3,10/02/2010,14,3765.0,3580.0
02,10,3,10/02/2010,15,3716.0,3534.0
02,10,3,10/02/2010,16,3706.0,3534.0
02,10,3,10/02/2010,17,3823.0,3651.0
02,10,3,10/02/2010,18,4114.0,3991.0
02,10,3,10/02/2010,19,4141.0,4076.0
02,10,3,10/02/2010,20,4014.0,3975.0
02,10,3,10/02/2010,21,3829.0,3789.0
02,10,3,10/02/2010,22,3541.0,3512.0
02,10,3,10/02/2010,23,3210.0,3172.0
02,10,3,10/02/2010,24,2925.0,2900.0
02,11,4,11/02/2010,1,2774.0,2737.0
02,11,4,11/02/2010,2,2696.0,2666.0
02,11,4,11/02/2010,3,2659.0,2631.0
02,11,4,11/02/2010,4,2674.0,2644.0
02,11,4,11/02/2010,5,2775.0,2744.0
02,11,4,11/02/2010,6,3074.0,3034.0
02,11,4,11/02/2010,7,3593.0,3527.0
02,11,4,11/02/2010,8,3780.0,3736.0
02,11,4,11/02/2010,9,3788.0,3765.0
02,11,4,11/02/2010,10,3777.0,3795.0
02,11,4,11/02/2010,11,3747.0,3823.0
02,11,4,11/02/2010,12,3714.0,3817.0
02,11,4,11/02/2010,13,3654.0,3778.0
02,11,4,11/02/2010,14,3606.0,3765.0
02,11,4,11/02/2010,15,3561.0,3716.0
02,11,4,11/02/2010,16,3544.0,3706.0
02,11,4,11/02/2010,17,3649.0,3823.0
02,11,4,11/02/2010,18,3966.0,4114.0
02,11,4,11/02/2010,19,4070.0,4141.0
02,11,4,11/02/2010,20,3984.0,4014.0
02,11,4,11/02/2010,21,3831.0,3829.0
02,11,4,11/02/2010,22,3561.0,3541.0
02,11,4,11/02/2010,23,3245.0,3210.0
02,11,4,11/02/2010,24,2964.0,2925.0
02,12,5,12/02/2010,1,2812.0,2774.0
02,12,5,12/02/2010,2,2728.0,2696.0
02,12,5,12/02/2010,3,2690.0,2659.0
02,12,5,12/02/2010,4,2700.0,2674.0
02,12,5,12/02/2010,5,2774.0,2775.0
02,12,5,12/02/2010,6,3073.0,3074.0
02,12,5,12/02/2010,7,3561.0,3593.0
02,12,5,12/02/2010,8,3732.0,3780.0
02,12,5,12/02/2010,9,3766.0,3788.0
02,12,5,12/02/2010,10,3748.0,3777.0
02,12,5,12/02/2010,11,3730.0,3747.0
02,12,5,12/02/2010,12,3674.0,3714.0
02,12,5,12/02/2010,13,3599.0,3654.0
02,12,5,12/02/2010,14,3552.0,3606.0
02,12,5,12/02/2010,15,3478.0,3561.0
02,12,5,12/02/2010,16,3464.0,3544.0
02,12,5,12/02/2010,17,3570.0,3649.0
02,12,5,12/02/2010,18,3847.0,3966.0
02,12,5,12/02/2010,19,3931.0,4070.0
02,12,5,12/02/2010,20,3834.0,3984.0
02,12,5,12/02/2010,21,3697.0,3831.0
02,12,5,12/02/2010,22,3483.0,3561.0
02,12,5,12/02/2010,23,3287.0,3245.0
02,12,5,12/02/2010,24,3033.0,2964.0
02,13,6,13/02/2010,1,2852.0,2812.0
02,13,6,13/02/2010,2,2719.0,2728.0
02,13,6,13/02/2010,3,2667.0,2690.0
02,13,6,13/02/2010,4,2652.0,2700.0
02,13,6,13/02/2010,5,2690.0,2774.0
02,13,6,13/02/2010,6,2802.0,3073.0
02,13,6,13/02/2010,7,3002.0,3561.0
02,13,6,13/02/2010,8,3230.0,3732.0
02,13,6,13/02/2010,9,3465.0,3766.0
02,13,6,13/02/2010,10,3581.0,3748.0
02,13,6,13/02/2010,11,3574.0,3730.0
02,13,6,13/02/2010,12,3524.0,3674.0
02,13,6,13/02/2010,13,3433.0,3599.0
02,13,6,13/02/2010,14,3352.0,3552.0
02,13,6,13/02/2010,15,3318.0,3478.0
02,13,6,13/02/2010,16,3335.0,3464.0
02,13,6,13/02/2010,17,3470.0,3570.0
02,13,6,13/02/2010,18,3766.0,3847.0
02,13,6,13/02/2010,19,3814.0,3931.0
02,13,6,13/02/2010,20,3702.0,3834.0
02,13,6,13/02/2010,21,3554.0,3697.0
02,13,6,13/02/2010,22,3359.0,3483.0
02,13,6,13/02/2010,23,3126.0,3287.0
02,13,6,13/02/2010,24,2903.0,3033.0
02,14,7,14/02/2010,1,2713.0,2852.0
02,14,7,14/02/2010,2,2610.0,2719.0
02,14,7,14/02/2010,3,2558.0,2667.0
02,14,7,14/02/2010,4,2541.0,2652.0
02,14,7,14/02/2010,5,2566.0,2690.0
02,14,7,14/02/2010,6,2643.0,2802.0
02,14,7,14/02/2010,7,2804.0,3002.0
02,14,7,14/02/2010,8,3012.0,3230.0
02,14,7,14/02/2010,9,3269.0,3465.0
02,14,7,14/02/2010,10,3407.0,3581.0
02,14,7,14/02/2010,11,3439.0,3574.0
02,14,7,14/02/2010,12,3444.0,3524.0
02,14,7,14/02/2010,13,3391.0,3433.0
02,14,7,14/02/2010,14,3342.0,3352.0
02,14,7,14/02/2010,15,3310.0,3318.0
02,14,7,14/02/2010,16,3339.0,3335.0
02,14,7,14/02/2010,17,3485.0,3470.0
02,14,7,14/02/2010,18,3796.0,3766.0
02,14,7,14/02/2010,19,3852.0,3814.0
02,14,7,14/02/2010,20,3711.0,3702.0
02,14,7,14/02/2010,21,3552.0,3554.0
02,14,7,14/02/2010,22,3300.0,3359.0
02,14,7,14/02/2010,23,3030.0,3126.0
02,14,7,14/02/2010,24,2790.0,2903.0
02,15,1,15/02/2010,1,2625.0,2713.0
02,15,1,15/02/2010,2,2541.0,2610.0
02,15,1,15/02/2010,3,2512.0,2558.0
02,15,1,15/02/2010,4,2528.0,2541.0
02,15,1,15/02/2010,5,2599.0,2566.0
02,15,1,15/02/2010,6,2811.0,2643.0
02,15,1,15/02/2010,7,3178.0,2804.0
02,15,1,15/02/2010,8,3445.0,3012.0
02,15,1,15/02/2010,9,3631.0,3269.0
02,15,1,15/02/2010,10,3718.0,3407.0
02,15,1,15/02/2010,11,3741.0,3439.0
02,15,1,15/02/2010,12,3696.0,3444.0
02,15,1,15/02/2010,13,3611.0,3391.0
02,15,1,15/02/2010,14,3569.0,3342.0
02,15,1,15/02/2010,15,3528.0,3310.0
02,15,1,15/02/2010,16,3517.0,3339.0
02,15,1,15/02/2010,17,3632.0,3485.0
02,15,1,15/02/2010,18,3937.0,3796.0
02,15,1,15/02/2010,19,4016.0,3852.0
02,15,1,15/02/2010,20,3893.0,3711.0
02,15,1,15/02/2010,21,3705.0,3552.0
02,15,1,15/02/2010,22,3384.0,3300.0
02,15,1,15/02/2010,23,3124.0,3030.0
02,15,1,15/02/2010,24,2876.0,2790.0
02,16,2,16/02/2010,1,2698.0,2625.0
02,16,2,16/02/2010,2,2606.0,2541.0
02,16,2,16/02/2010,3,2561.0,2512.0
02,16,2,16/02/2010,4,2561.0,2528.0
02,16,2,16/02/2010,5,2670.0,2599.0
02,16,2,16/02/2010,6,2940.0,2811.0
02,16,2,16/02/2010,7,3341.0,3178.0
02,16,2,16/02/2010,8,3589.0,3445.0
02,16,2,16/02/2010,9,3704.0,3631.0
02,16,2,16/02/2010,10,3747.0,3718.0
02,16,2,16/02/2010,11,3781.0,3741.0
02,16,2,16/02/2010,12,3790.0,3696.0
02,16,2,16/02/2010,13,3768.0,3611.0
02,16,2,16/02/2010,14,3750.0,3569.0
02,16,2,16/02/2010,15,3727.0,3528.0
