monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T
01,21,6,21-01-2006,4,2416.0,2625.0,40.33
01,21,6,21-01-2006,5,2442.0,2718.0,40.33
01,21,6,21-01-2006,6,2558.0,3004.0,39.67
01,21,6,21-01-2006,7,2775.0,3551.0,41.0
01,21,6,21-01-2006,8,3016.0,3798.0,43.33
01,21,6,21-01-2006,9,3290.0,3773.0,44.33
01,21,6,21-01-2006,10,3438.0,3776.0,45.67
01,21,6,21-01-2006,11,3475.0,3760.0,48.33
01,21,6,21-01-2006,12,3451.0,3713.0,49.0
01,21,6,21-01-2006,13,3390.0,3651.0,50.33
01,21,6,21-01-2006,14,3341.0,3612.0,49.0
01,21,6,21-01-2006,15,3286.0,3559.0,47.67
01,21,6,21-01-2006,16,3306.0,3537.0,49.33
01,21,6,21-01-2006,17,3506.0,3668.0,47.33
01,21,6,21-01-2006,18,3762.0,3907.0,46.0
01,21,6,21-01-2006,19,3737.0,3861.0,42.67
01,21,6,21-01-2006,20,3641.0,3713.0,38.33
01,21,6,21-01-2006,21,3533.0,3566.0,35.33
01,21,6,21-01-2006,22,3366.0,3342.0,32.33
01,21,6,21-01-2006,23,3126.0,3042.0,31.0
01,21,6,21-01-2006,24,2899.0,2779.0,30.0
01,22,7,22-01-2006,1,2708.0,2584.0,28.33
01,22,7,22-01-2006,2,2630.0,2487.0,27.0
01,22,7,22-01-2006,3,2605.0,2430.0,25.67
01,22,7,22-01-2006,4,2610.0,2416.0,24.33
01,22,7,22-01-2006,5,2640.0,2442.0,23.0
01,22,7,22-01-2006,6,2731.0,2558.0,21.67
01,22,7,22-01-2006,7,2895.0,2775.0,20.67
01,22,7,22-01-2006,8,3105.0,3016.0,19.33
01,22,7,22-01-2006,9,3385.0,3290.0,20.33
01,22,7,22-01-2006,10,3560.0,3438.0,22.67
01,22,7,22-01-2006,11,3637.0,3475.0,24.33
01,22,7,22-01-2006,12,3629.0,3451.0,26.33
01,22,7,22-01-2006,13,3592.0,3390.0,28.67
01,22,7,22-01-2006,14,3512.0,3341.0,30.0
01,22,7,22-01-2006,15,3456.0,3286.0,31.0
01,22,7,22-01-2006,16,3491.0,3306.0,31.67
01,22,7,22-01-2006,17,3748.0,3506.0,31.67
01,22,7,22-01-2006,18,4138.0,3762.0,30.0
01,22,7,22-01-2006,19,4154.0,3737.0,27.0
01,22,7,22-01-2006,20,4046.0,3641.0,26.33
01,22,7,22-01-2006,21,3865.0,3533.0,26.0
01,22,7,22-01-2006,22,3565.0,3366.0,25.33
01,22,7,22-01-2006,23,3222.0,3126.0,24.67
01,22,7,22-01-2006,24,2954.0,2899.0,25.0
01,23,1,23-01-2006,1,2782.0,2708.0,26.0
01,23,1,23-01-2006,2,2681.0,2630.0,26.33
01,23,1,23-01-2006,3,2666.0,2605.0,26.67
01,23,1,23-01-2006,4,2670.0,2610.0,27.33
01,23,1,23-01-2006,5,2768.0,2640.0,27.67
01,23,1,23-01-2006,6,3073.0,2731.0,29.0
01,23,1,23-01-2006,7,3627.0,2895.0,28.67
01,23,1,23-01-2006,8,3903.0,3105.0,29.67
01,23,1,23-01-2006,9,3945.0,3385.0,28.33
01,23,1,23-01-2006,10,3993.0,3560.0,28.0
01,23,1,23-01-2006,11,4056.0,3637.0,28.33
01,23,1,23-01-2006,12,4071.0,3629.0,29.33
01,23,1,23-01-2006,13,4022.0,3592.0,30.33
01,23,1,23-01-2006,14,3976.0,3512.0,31.0
01,23,1,23-01-2006,15,3917.0,3456.0,31.67
01,23,1,23-01-2006,16,3891.0,3491.0,32.67
01,23,1,23-01-2006,17,4041.0,3748.0,32.67
01,23,1,23-01-2006,18,4364.0,4138.0,32.33
01,23,1,23-01-2006,19,4348.0,4154.0,32.0
01,23,1,23-01-2006,20,4203.0,4046.0,32.33
01,23,1,23-01-2006,21,3980.0,3865.0,31.0
01,23,1,23-01-2006,22,3637.0,3565.0,29.0
01,23,1,23-01-2006,23,3241.0,3222.0,29.33
01,23,1,23-01-2006,24,2946.0,2954.0,27.0
01,24,2,24-01-2006,1,2769.0,2782.0,24.67
01,24,2,24-01-2006,2,2684.0,2681.0,24.0
01,24,2,24-01-2006,3,2657.0,2666.0,24.67
01,24,2,24-01-2006,4,2670.0,2670.0,25.0
01,24,2,24-01-2006,5,2770.0,2768.0,25.67
01,24,2,24-01-2006,6,3063.0,3073.0,24.0
01,24,2,24-01-2006,7,3620.0,3627.0,23.0
01,24,2,24-01-2006,8,3834.0,3903.0,21.33
01,24,2,24-01-2006,9,3811.0,3945.0,22.67
01,24,2,24-01-2006,10,3776.0,3993.0,24.67
01,24,2,24-01-2006,11,3763.0,4056.0,27.0
01,24,2,24-01-2006,12,3728.0,4071.0,31.33
01,24,2,24-01-2006,13,3677.0,4022.0,33.0
01,24,2,24-01-2006,14,3657.0,3976.0,34.33
01,24,2,24-01-2006,15,3616.0,3917.0,35.0
01,24,2,24-01-2006,16,3633.0,3891.0,34.0
01,24,2,24-01-2006,17,3835.0,4041.0,33.33
01,24,2,24-01-2006,18,4175.0,4364.0,32.67
01,24,2,24-01-2006,19,4183.0,4348.0,31.33
01,24,2,24-01-2006,20,4076.0,4203.0,30.0
01,24,2,24-01-2006,21,3889.0,3980.0,30.67
01,24,2,24-01-2006,22,3583.0,3637.0,29.67
01,24,2,24-01-2006,23,3217.0,3241.0,29.0
01,24,2,24-01-2006,24,2914.0,2946.0,30.0
01,25,3,25-01-2006,1,2731.0,2769.0,29.67
01,25,3,25-01-2006,2,2643.0,2684.0,30.67
01,25,3,25-01-2006,3,2605.0,2657.0,31.0
01,25,3,25-01-2006,4,2608.0,2670.0,30.0
01,25,3,25-01-2006,5,2690.0,2770.0,29.67
01,25,3,25-01-2006,6,2985.0,3063.0,30.0
01,25,3,25-01-2006,7,3542.0,3620.0,30.0
01,25,3,25-01-2006,8,3798.0,3834.0,30.0
01,25,3,25-01-2006,9,3809.0,3811.0,29.33
01,25,3,25-01-2006,10,3821.0,3776.0,32.0
01,25,3,25-01-2006,11,3831.0,3763.0,32.67
01,25,3,25-01-2006,12,3810.0,3728.0,33.0
01,25,3,25-01-2006,13,3771.0,3677.0,34.67
01,25,3,25-01-2006,14,3747.0,3657.0,34.0
01,25,3,25-01-2006,15,3714.0,3616.0,35.0
01,25,3,25-01-2006,16,3726.0,3633.0,35.67
01,25,3,25-01-2006,17,3891.0,3835.0,34.33
01,25,3,25-01-2006,18,4206.0,4175.0,33.0
01,25,3,25-01-2006,19,4207.0,4183.0,33.33
01,25,3,25-01-2006,20,4090.0,4076.0,31.0
01,25,3,25-01-2006,21,3912.0,3889.0,31.33
01,25,3,25-01-2006,22,3613.0,3583.0,31.67
01,25,3,25-01-2006,23,3235.0,3217.0,31.33
01,25,3,25-01-2006,24,2934.0,2914.0,31.0
01,26,4,26-01-2006,1,2760.0,2731.0,30.0
01,26,4,26-01-2006,2,2674.0,2643.0,29.33
01,26,4,26-01-2006,3,2642.0,2605.0,29.0
01,26,4,26-01-2006,4,2651.0,2608.0,28.33
01,26,4,26-01-2006,5,2746.0,2690.0,28.33
01,26,4,26-01-2006,6,3051.0,2985.0,27.67
01,26,4,26-01-2006,7,3630.0,3542.0,26.0
01,26,4,26-01-2006,8,3866.0,3798.0,25.67
01,26,4,26-01-2006,9,3859.0,3809.0,25.67
01,26,4,26-01-2006,10,3852.0,3821.0,26.0
01,26,4,26-01-2006,11,3858.0,3831.0,27.33
01,26,4,26-01-2006,12,3830.0,3810.0,28.33
01,26,4,26-01-2006,13,3780.0,3771.0,28.67
01,26,4,26-01-2006,14,3762.0,3747.0,29.0
01,26,4,26-01-2006,15,3726.0,3714.0,28.33
01,26,4,26-01-2006,16,3735.0,3726.0,28.33
01,26,4,26-01-2006,17,3919.0,3891.0,26.67
01,26,4,26-01-2006,18,4288.0,4206.0,25.0
01,26,4,26-01-2006,19,4328.0,4207.0,23.33
01,26,4,26-01-2006,20,4255.0,4090.0,21.67
01,26,4,26-01-2006,21,4102.0,3912.0,19.33
01,26,4,26-01-2006,22,3828.0,3613.0,18.33
01,26,4,26-01-2006,23,3456.0,3235.0,16.67
01,26,4,26-01-2006,24,3165.0,2934.0,15.67
01,27,5,27-01-2006,1,2999.0,2760.0,14.33
01,27,5,27-01-2006,2,2916.0,2674.0,14.0
01,27,5,27-01-2006,3,2884.0,2642.0,13.33
01,27,5,27-01-2006,4,2906.0,2651.0,12.0
01,27,5,27-01-2006,5,3003.0,2746.0,11.0
01,27,5,27-01-2006,6,3309.0,3051.0,9.67
01,27,5,27-01-2006,7,3860.0,3630.0,9.67
01,27,5,27-01-2006,8,4073.0,3866.0,10.33
01,27,5,27-01-2006,9,4064.0,3859.0,9.33
01,27,5,27-01-2006,10,4031.0,3852.0,13.33
01,27,5,27-01-2006,11,3987.0,3858.0,18.67
01,27,5,27-01-2006,12,3920.0,3830.0,23.33
01,27,5,27-01-2006,13,3833.0,3780.0,26.33
01,27,5,27-01-2006,14,3779.0,3762.0,28.67
01,27,5,27-01-2006,15,3696.0,3726.0,30.67
01,27,5,27-01-2006,16,3668.0,3735.0,32.33
01,27,5,27-01-2006,17,3789.0,3919.0,32.33
01,27,5,27-01-2006,18,4099.0,4288.0,31.67
01,27,5,27-01-2006,19,4107.0,4328.0,29.67
01,27,5,27-01-2006,20,3996.0,4255.0,29.0
01,27,5,27-01-2006,21,3838.0,4102.0,28.0
01,27,5,27-01-2006,22,3614.0,3828.0,28.33
01,27,5,27-01-2006,23,3274.0,3456.0,27.33
01,27,5,27-01-2006,24,2984.0,3165.0,26.33
01,28,6,28-01-2006,1,2766.0,2999.0,25.67
01,28,6,28-01-2006,2,2670.0,2916.0,27.33
01,28,6,28-01-2006,3,2612.0,2884.0,29.33
01,28,6,28-01-2006,4,2594.0,2906.0,29.67
01,28,6,28-01-2006,5,2622.0,3003.0,30.33
01,28,6,28-01-2006,6,2724.0,3309.0,30.67
01,28,6,28-01-2006,7,2945.0,3860.0,30.67
01,28,6,28-01-2006,8,3196.0,4073.0,30.0
01,28,6,28-01-2006,9,3450.0,4064.0,32.67
01,28,6,28-01-2006,10,3585.0,4031.0,33.67
01,28,6,28-01-2006,11,3582.0,3987.0,36.33
01,28,6,28-01-2006,12,3517.0,3920.0,41.67
01,28,6,28-01-2006,13,3399.0,3833.0,44.0
01,28,6,28-01-2006,14,3295.0,3779.0,46.0
01,28,6,28-01-2006,15,3213.0,3696.0,47.67
01,28,6,28-01-2006,16,3215.0,3668.0,48.0
01,28,6,28-01-2006,17,3378.0,3789.0,47.67
01,28,6,28-01-2006,18,3740.0,4099.0,47.33
01,28,6,28-01-2006,19,3764.0,4107.0,45.33
01,28,6,28-01-2006,20,3627.0,3996.0,43.33
01,28,6,28-01-2006,21,3499.0,3838.0,42.0
01,28,6,28-01-2006,22,3300.0,3614.0,37.0
01,28,6,28-01-2006,23,3024.0,3274.0,37.0
01,28,6,28-01-2006,24,2771.0,2984.0,34.67
01,29,7,29-01-2006,1,2580.0,2766.0,33.0
01,29,7,29-01-2006,2,2481.0,2670.0,33.0
01,29,7,29-01-2006,3,2429.0,2612.0,31.0
01,29,7,29-01-2006,4,2422.0,2594.0,29.0
01,29,7,29-01-2006,5,2443.0,2622.0,28.0
01,29,7,29-01-2006,6,2517.0,2724.0,28.0
01,29,7,29-01-2006,7,2675.0,2945.0,30.0
01,29,7,29-01-2006,8,2912.0,3196.0,31.33
01,29,7,29-01-2006,9,3215.0,3450.0,31.33
01,29,7,29-01-2006,10,3401.0,3585.0,32.0
01,29,7,29-01-2006,11,3452.0,3582.0,33.0
01,29,7,29-01-2006,12,3472.0,3517.0,35.33
01,29,7,29-01-2006,13,3441.0,3399.0,37.0
01,29,7,29-01-2006,14,3403.0,3295.0,37.67
01,29,7,29-01-2006,15,3395.0,3213.0,37.67
01,29,7,29-01-2006,16,3474.0,3215.0,37.67
01,29,7,29-01-2006,17,3704.0,3378.0,34.67
01,29,7,29-01-2006,18,3987.0,3740.0,33.67
01,29,7,29-01-2006,19,3968.0,3764.0,34.0
01,29,7,29-01-2006,20,3827.0,3627.0,32.67
01,29,7,29-01-2006,21,3617.0,3499.0,32.67
01,29,7,29-01-2006,22,3317.0,3300.0,32.67
01,29,7,29-01-2006,23,2975.0,3024.0,33.0
01,29,7,29-01-2006,24,2723.0,2771.0,32.0
01,30,1,30-01-2006,1,2575.0,2580.0,32.0
01,30,1,30-01-2006,2,2510.0,2481.0,32.67
01,30,1,30-01-2006,3,2502.0,2429.0,31.67
01,30,1,30-01-2006,4,2525.0,2422.0,31.67
01,30,1,30-01-2006,5,2631.0,2443.0,31.33
01,30,1,30-01-2006,6,2950.0,2517.0,30.33
01,30,1,30-01-2006,7,3508.0,2675.0,30.67
01,30,1,30-01-2006,8,3792.0,2912.0,30.0
01,30,1,30-01-2006,9,3857.0,3215.0,30.0
01,30,1,30-01-2006,10,3888.0,3401.0,30.67
01,30,1,30-01-2006,11,3925.0,3452.0,30.67
01,30,1,30-01-2006,12,3928.0,3472.0,30.33
01,30,1,30-01-2006,13,3875.0,3441.0,30.33
01,30,1,30-01-2006,14,3848.0,3403.0,30.33
01,30,1,30-01-2006,15,3827.0,3395.0,30.33
01,30,1,30-01-2006,16,3865.0,3474.0,30.33
01,30,1,30-01-2006,17,4057.0,3704.0,29.0
01,30,1,30-01-2006,18,4307.0,3987.0,28.0
01,30,1,30-01-2006,19,4298.0,3968.0,28.67
01,30,1,30-01-2006,20,4169.0,3827.0,28.0
01,30,1,30-01-2006,21,3970.0,3617.0,28.33
01,30,1,30-01-2006,22,3648.0,3317.0,28.33
01,30,1,30-01-2006,23,3253.0,2975.0,29.0
01,30,1,30-01-2006,24,2950.0,2723.0,29.67
01,31,2,31-01-2006,1,2768.0,2575.0,30.67
01,31,2,31-01-2006,2,2676.0,2510.0,30.33
01,31,2,31-01-2006,3,2633.0,2502.0,30.33
01,31,2,31-01-2006,4,2648.0,2525.0,30.67
01,31,2,31-01-2006,5,2747.0,2631.0,31.33
01,31,2,31-01-2006,6,3040.0,2950.0,30.33
01,31,2,31-01-2006,7,3580.0,3508.0,31.0
01,31,2,31-01-2006,8,3850.0,3792.0,30.67
01,31,2,31-01-2006,9,3909.0,3857.0,30.67
01,31,2,31-01-2006,10,3932.0,3888.0,31.0
01,31,2,31-01-2006,11,3975.0,3925.0,31.0
01,31,2,31-01-2006,12,3990.0,3928.0,31.0
01,31,2,31-01-2006,13,3970.0,3875.0,31.0
01,31,2,31-01-2006,14,3969.0,3848.0,30.67
01,31,2,31-01-2006,15,3927.0,3827.0,30.33
01,31,2,31-01-2006,16,3938.0,3865.0,31.0
01,31,2,31-01-2006,17,4092.0,4057.0,30.33
01,31,2,31-01-2006,18,4340.0,4307.0,30.33
01,31,2,31-01-2006,19,4333.0,4298.0,30.0
01,31,2,31-01-2006,20,4202.0,4169.0,29.33
01,31,2,31-01-2006,21,4007.0,3970.0,29.67
01,31,2,31-01-2006,22,3697.0,3648.0,29.0
01,31,2,31-01-2006,23,3317.0,3253.0,29.33
01,31,2,31-01-2006,24,2994.0,2950.0,28.33
02,01,3,01-02-2006,1,2791.0,2768.0,29.0
02,01,3,01-02-2006,2,2725.0,2676.0,29.33
02,01,3,01-02-2006,3,2692.0,2633.0,28.33
02,01,3,01-02-2006,4,2698.0,2648.0,28.67
02,01,3,01-02-2006,5,2787.0,2747.0,27.67
02,01,3,01-02-2006,6,3072.0,3040.0,26.67
02,01,3,01-02-2006,7,3622.0,3580.0,27.67
02,01,3,01-02-2006,8,3851.0,3850.0,29.0
02,01,3,01-02-2006,9,3827.0,3909.0,29.67
02,01,3,01-02-2006,10,3815.0,3932.0,31.0
02,01,3,01-02-2006,11,3783.0,3975.0,32.0
02,01,3,01-02-2006,12,3764.0,3990.0,33.67
02,01,3,01-02-2006,13,3711.0,3970.0,33.67
02,01,3,01-02-2006,14,3692.0,3969.0,34.67
02,01,3,01-02-2006,15,3669.0,3927.0,35.33
02,01,3,01-02-2006,16,3677.0,3938.0,35.67
02,01,3,01-02-2006,17,3852.0,4092.0,34.67
02,01,3,01-02-2006,18,4180.0,4340.0,33.33
02,01,3,01-02-2006,19,4198.0,4333.0,32.67
02,01,3,01-02-2006,20,4098.0,4202.0,32.33
02,01,3,01-02-2006,21,3942.0,4007.0,32.0
02,01,3,01-02-2006,22,3658.0,3697.0,30.67
02,01,3,01-02-2006,23,3250.0,3317.0,30.0
02,01,3,01-02-2006,24,2933.0,2994.0,30.67
02,02,4,02-02-2006,1,2758.0,2791.0,30.33
02,02,4,02-02-2006,2,2669.0,2725.0,30.0
02,02,4,02-02-2006,3,2621.0,2692.0,29.67
02,02,4,02-02-2006,4,2633.0,2698.0,28.0
02,02,4,02-02-2006,5,2729.0,2787.0,28.33
02,02,4,02-02-2006,6,3028.0,3072.0,27.33
02,02,4,02-02-2006,7,3574.0,3622.0,27.33
02,02,4,02-02-2006,8,3800.0,3851.0,27.33
02,02,4,02-02-2006,9,3793.0,3827.0,28.67
02,02,4,02-02-2006,10,3773.0,3815.0,31.0
02,02,4,02-02-2006,11,3759.0,3783.0,33.33
02,02,4,02-02-2006,12,3719.0,3764.0,34.33
02,02,4,02-02-2006,13,3661.0,3711.0,35.67
02,02,4,02-02-2006,14,3639.0,3692.0,36.67
02,02,4,02-02-2006,15,3598.0,3669.0,37.67
02,02,4,02-02-2006,16,3598.0,3677.0,39.33
02,02,4,02-02-2006,17,3753.0,3852.0,39.67
02,02,4,02-02-2006,18,4101.0,4180.0,37.0
02,02,4,02-02-2006,19,4162.0,4198.0,35.67
02,02,4,02-02-2006,20,4071.0,4098.0,34.33
02,02,4,02-02-2006,21,3878.0,3942.0,32.67
02,02,4,02-02-2006,22,3597.0,3658.0,32.33
02,02,4,02-02-2006,23,3213.0,3250.0,33.0
02,02,4,02-02-2006,24,2903.0,2933.0,33.67
02,03,5,03-02-2006,1,2713.0,2758.0,34.0
02,03,5,03-02-2006,2,2615.0,2669.0,35.0
02,03,5,03-02-2006,3,2573.0,2621.0,35.0
02,03,5,03-02-2006,4,2577.0,2633.0,34.33
02,03,5,03-02-2006,5,2664.0,2729.0,35.0
02,03,5,03-02-2006,6,2955.0,3028.0,35.0
02,03,5,03-02-2006,7,3482.0,3574.0,36.33
02,03,5,03-02-2006,8,3772.0,3800.0,36.67
02,03,5,03-02-2006,9,3824.0,3793.0,37.67
02,03,5,03-02-2006,10,3877.0,3773.0,38.67
02,03,5,03-02-2006,11,3912.0,3759.0,38.67
02,03,5,03-02-2006,12,3897.0,3719.0,40.33
02,03,5,03-02-2006,13,3855.0,3661.0,41.33
02,03,5,03-02-2006,14,3809.0,3639.0,43.33
02,03,5,03-02-2006,15,3751.0,3598.0,43.0
02,03,5,03-02-2006,16,3723.0,3598.0,44.0
02,03,5,03-02-2006,17,3784.0,3753.0,43.67
02,03,5,03-02-2006,18,3948.0,4101.0,43.67
02,03,5,03-02-2006,19,3913.0,4162.0,42.33
02,03,5,03-02-2006,20,3778.0,4071.0,41.33
02,03,5,03-02-2006,21,3627.0,3878.0,40.67
02,03,5,03-02-2006,22,3410.0,3597.0,40.0
02,03,5,03-02-2006,23,3100.0,3213.0,38.67
02,03,5,03-02-2006,24,2820.0,2903.0,37.33
02,04,6,04-02-2006,1,2604.0,2713.0,37.0
02,04,6,04-02-2006,2,2497.0,2615.0,37.0
02,04,6,04-02-2006,3,2452.0,2573.0,36.33
02,04,6,04-02-2006,4,2438.0,2577.0,36.0
02,04,6,04-02-2006,5,2472.0,2664.0,36.67
02,04,6,04-02-2006,6,2588.0,2955.0,35.0
02,04,6,04-02-2006,7,2807.0,3482.0,33.0
02,04,6,04-02-2006,8,3072.0,3772.0,32.67
02,04,6,04-02-2006,9,3323.0,3824.0,31.33
02,04,6,04-02-2006,10,3460.0,3877.0,35.33
02,04,6,04-02-2006,11,3484.0,3912.0,38.67
02,04,6,04-02-2006,12,3444.0,3897.0,40.67
02,04,6,04-02-2006,13,3347.0,3855.0,43.67
02,04,6,04-02-2006,14,3280.0,3809.0,45.67
02,04,6,04-02-2006,15,3234.0,3751.0,45.67
02,04,6,04-02-2006,16,3268.0,3723.0,44.67
02,04,6,04-02-2006,17,3458.0,3784.0,42.67
02,04,6,04-02-2006,18,3748.0,3948.0,41.67
02,04,6,04-02-2006,19,3724.0,3913.0,41.33
02,04,6,04-02-2006,20,3601.0,3778.0,40.67
02,04,6,04-02-2006,21,3453.0,3627.0,39.33
02,04,6,04-02-2006,22,3259.0,3410.0,39.0
02,04,6,04-02-2006,23,2988.0,3100.0,39.67
02,04,6,04-02-2006,24,2724.0,2820.0,39.67
02,05,7,05-02-2006,1,2539.0,2604.0,40.33
02,05,7,05-02-2006,2,2429.0,2497.0,41.67
02,05,7,05-02-2006,3,2377.0,2452.0,42.33
02,05,7,05-02-2006,4,2350.0,2438.0,42.67
02,05,7,05-02-2006,5,2360.0,2472.0,41.33
02,05,7,05-02-2006,6,2437.0,2588.0,40.0
02,05,7,05-02-2006,7,2590.0,2807.0,39.67
02,05,7,05-02-2006,8,2846.0,3072.0,39.67
02,05,7,05-02-2006,9,3149.0,3323.0,41.67
02,05,7,05-02-2006,10,3366.0,3460.0,41.0
02,05,7,05-02-2006,11,3485.0,3484.0,42.33
02,05,7,05-02-2006,12,3541.0,3444.0,41.67
02,05,7,05-02-2006,13,3532.0,3347.0,43.67
02,05,7,05-02-2006,14,3466.0,3280.0,45.67
02,05,7,05-02-2006,15,3398.0,3234.0,46.67
02,05,7,05-02-2006,16,3398.0,3268.0,45.0
02,05,7,05-02-2006,17,3525.0,3458.0,44.33
02,05,7,05-02-2006,18,3841.0,3748.0,43.33
02,05,7,05-02-2006,19,3804.0,3724.0,42.0
02,05,7,05-02-2006,20,3635.0,3601.0,40.67
02,05,7,05-02-2006,21,3502.0,3453.0,39.33
02,05,7,05-02-2006,22,3268.0,3259.0,37.67
02,05,7,05-02-2006,23,3018.0,2988.0,38.0
02,05,7,05-02-2006,24,2747.0,2724.0,36.67
02,06,1,06-02-2006,1,2579.0,2539.0,36.0
02,06,1,06-02-2006,2,2491.0,2429.0,35.67
02,06,1,06-02-2006,3,2499.0,2377.0,35.0
02,06,1,06-02-2006,4,2521.0,2350.0,32.33
02,06,1,06-02-2006,5,2633.0,2360.0,31.0
02,06,1,06-02-2006,6,2945.0,2437.0,31.33
02,06,1,06-02-2006,7,3514.0,2590.0,30.33
02,06,1,06-02-2006,8,3757.0,2846.0,31.0
02,06,1,06-02-2006,9,3805.0,3149.0,30.67
02,06,1,06-02-2006,10,3831.0,3366.0,32.33
02,06,1,06-02-2006,11,3854.0,3485.0,33.0
02,06,1,06-02-2006,12,3857.0,3541.0,34.67
02,06,1,06-02-2006,13,3817.0,3532.0,35.33
02,06,1,06-02-2006,14,3793.0,3466.0,36.33
02,06,1,06-02-2006,15,3746.0,3398.0,34.67
02,06,1,06-02-2006,16,3758.0,3398.0,35.0
02,06,1,06-02-2006,17,3910.0,3525.0,33.33
02,06,1,06-02-2006,18,4248.0,3841.0,33.0
02,06,1,06-02-2006,19,4307.0,3804.0,31.0
02,06,1,06-02-2006,20,4195.0,3635.0,29.67
02,06,1,06-02-2006,21,4013.0,3502.0,29.67
02,06,1,06-02-2006,22,3708.0,3268.0,29.0
02,06,1,06-02-2006,23,3317.0,3018.0,27.67
02,06,1,06-02-2006,24,3028.0,2747.0,28.0
02,07,2,07-02-2006,1,2840.0,2579.0,28.0
02,07,2,07-02-2006,2,2760.0,2491.0,27.33
02,07,2,07-02-2006,3,2728.0,2499.0,27.0
02,07,2,07-02-2006,4,2748.0,2521.0,26.0
02,07,2,07-02-2006,5,2845.0,2633.0,26.33
02,07,2,07-02-2006,6,3156.0,2945.0,26.0
02,07,2,07-02-2006,7,3718.0,3514.0,25.0
02,07,2,07-02-2006,8,3913.0,3757.0,24.33
02,07,2,07-02-2006,9,3907.0,3805.0,23.33
02,07,2,07-02-2006,10,3895.0,3831.0,24.33
02,07,2,07-02-2006,11,3913.0,3854.0,24.33
02,07,2,07-02-2006,12,3904.0,3857.0,25.67
02,07,2,07-02-2006,13,3891.0,3817.0,26.33
02,07,2,07-02-2006,14,3846.0,3793.0,27.33
02,07,2,07-02-2006,15,3818.0,3746.0,27.33
02,07,2,07-02-2006,16,3820.0,3758.0,27.33
02,07,2,07-02-2006,17,3949.0,3910.0,27.33
02,07,2,07-02-2006,18,4273.0,4248.0,26.33
02,07,2,07-02-2006,19,4357.0,4307.0,24.67
02,07,2,07-02-2006,20,4269.0,4195.0,23.33
02,07,2,07-02-2006,21,4104.0,4013.0,23.33
02,07,2,07-02-2006,22,3820.0,3708.0,22.33
02,07,2,07-02-2006,23,3434.0,3317.0,21.33
02,07,2,07-02-2006,24,3144.0,3028.0,21.0
02,08,3,08-02-2006,1,2979.0,2840.0,20.33
02,08,3,08-02-2006,2,2895.0,2760.0,19.33
02,08,3,08-02-2006,3,2866.0,2728.0,19.33
02,08,3,08-02-2006,4,2876.0,2748.0,18.67
02,08,3,08-02-2006,5,2977.0,2845.0,18.33
02,08,3,08-02-2006,6,3289.0,3156.0,16.67
02,08,3,08-02-2006,7,3847.0,3718.0,16.67
02,08,3,08-02-2006,8,4035.0,3913.0,16.0
02,08,3,08-02-2006,9,4007.0,3907.0,18.0
02,08,3,08-02-2006,10,3976.0,3895.0,20.33
02,08,3,08-02-2006,11,3971.0,3913.0,21.67
02,08,3,08-02-2006,12,3952.0,3904.0,23.0
02,08,3,08-02-2006,13,3907.0,3891.0,24.0
02,08,3,08-02-2006,14,3875.0,3846.0,25.0
02,08,3,08-02-2006,15,3838.0,3818.0,25.33
02,08,3,08-02-2006,16,3848.0,3820.0,25.67
02,08,3,08-02-2006,17,3975.0,3949.0,24.33
02,08,3,08-02-2006,18,4302.0,4273.0,23.33
02,08,3,08-02-2006,19,4380.0,4357.0,22.0
02,08,3,08-02-2006,20,4313.0,4269.0,20.33
02,08,3,08-02-2006,21,4136.0,4104.0,19.0
02,08,3,08-02-2006,22,3863.0,3820.0,18.0
02,08,3,08-02-2006,23,3471.0,3434.0,17.0
02,08,3,08-02-2006,24,3180.0,3144.0,16.0
02,09,4,09-02-2006,1,3004.0,2979.0,16.0
02,09,4,09-02-2006,2,2940.0,2895.0,15.0
02,09,4,09-02-2006,3,2896.0,2866.0,14.67
02,09,4,09-02-2006,4,2921.0,2876.0,14.67
02,09,4,09-02-2006,5,3015.0,2977.0,13.67
02,09,4,09-02-2006,6,3338.0,3289.0,14.0
02,09,4,09-02-2006,7,3906.0,3847.0,13.0
02,09,4,09-02-2006,8,4104.0,4035.0,13.0
02,09,4,09-02-2006,9,4087.0,4007.0,13.33
02,09,4,09-02-2006,10,4027.0,3976.0,17.67
02,09,4,09-02-2006,11,4010.0,3971.0,19.0
02,09,4,09-02-2006,12,3968.0,3952.0,20.33
02,09,4,09-02-2006,13,3890.0,3907.0,22.67
02,09,4,09-02-2006,14,3844.0,3875.0,25.0
02,09,4,09-02-2006,15,3783.0,3838.0,25.33
02,09,4,09-02-2006,16,3788.0,3848.0,25.67
02,09,4,09-02-2006,17,3933.0,3975.0,24.67
02,09,4,09-02-2006,18,4262.0,4302.0,22.67
02,09,4,09-02-2006,19,4355.0,4380.0,21.67
02,09,4,09-02-2006,20,4287.0,4313.0,21.33
02,09,4,09-02-2006,21,4133.0,4136.0,19.67
02,09,4,09-02-2006,22,3885.0,3863.0,18.67
02,09,4,09-02-2006,23,3509.0,3471.0,17.67
02,09,4,09-02-2006,24,3224.0,3180.0,17.67
02,10,5,10-02-2006,1,3058.0,3004.0,16.0
02,10,5,10-02-2006,2,2974.0,2940.0,13.33
02,10,5,10-02-2006,3,2944.0,2896.0,12.33
02,10,5,10-02-2006,4,2964.0,2921.0,11.0
