monthofyear,weekday,Date,Hour,load,prevload,temp,humid,windspd
1,7,17/01/2010,17,3767.0,3538.0,32.0,27.0,20.35
1,7,17/01/2010,18,3996.0,3835.0,31.0,27.33,17.9
1,7,17/01/2010,19,3932.0,3793.0,29.5,35.0,16.65
1,7,17/01/2010,20,3751.0,3652.0,29.0,37.0,14.8
1,7,17/01/2010,21,3562.0,3501.0,27.67,36.0,10.5
1,7,17/01/2010,22,3317.0,3300.0,27.0,42.0,8.35
1,7,17/01/2010,23,3031.0,3046.0,26.0,45.5,6.5
1,7,17/01/2010,24,2825.0,2817.0,24.33,49.0,4.33
1,1,18/01/2010,1,2665.0,2637.0,25.5,44.5,9.3
1,1,18/01/2010,2,2585.0,2538.0,24.0,52.0,5.6
1,1,18/01/2010,3,2541.0,2481.0,22.0,58.67,1.87
1,1,18/01/2010,4,2541.0,2461.0,23.5,51.5,7.4
1,1,18/01/2010,5,2636.0,2485.0,23.0,51.5,5.6
1,1,18/01/2010,6,2863.0,2573.0,21.0,60.33,4.93
1,1,18/01/2010,7,3205.0,2746.0,23.0,57.0,5.6
1,1,18/01/2010,8,3492.0,2969.0,23.0,69.0,7.4
1,1,18/01/2010,9,3676.0,3234.0,23.5,71.5,8.35
1,1,18/01/2010,10,3823.0,3404.0,25.5,63.0,11.1
1,1,18/01/2010,11,3930.0,3470.0,26.5,48.0,12.05
1,1,18/01/2010,12,3949.0,3511.0,28.33,38.67,8.67
1,1,18/01/2010,13,3915.0,3521.0,29.5,37.5,9.3
1,1,18/01/2010,14,3837.0,3478.0,31.0,35.5,9.3
1,1,18/01/2010,15,3762.0,3446.0,29.67,47.33,14.83
1,1,18/01/2010,16,3731.0,3493.0,29.0,51.0,19.45
1,1,18/01/2010,17,3929.0,3767.0,28.5,54.5,17.6
1,1,18/01/2010,18,4223.0,3996.0,27.67,51.67,15.43
1,1,18/01/2010,19,4163.0,3932.0,27.0,58.0,16.7
1,1,18/01/2010,20,4011.0,3751.0,26.0,55.5,10.2
1,1,18/01/2010,21,3774.0,3562.0,26.33,49.0,11.73
1,1,18/01/2010,22,3463.0,3317.0,26.0,52.5,11.1
1,1,18/01/2010,23,3115.0,3031.0,26.0,51.0,7.4
1,1,18/01/2010,24,2853.0,2825.0,24.0,58.67,1.87
1,2,19/01/2010,1,2690.0,2665.0,25.0,55.5,2.8
1,2,19/01/2010,2,2600.0,2585.0,24.0,61.0,5.6
1,2,19/01/2010,3,2568.0,2541.0,22.67,67.0,1.87
1,2,19/01/2010,4,2580.0,2541.0,23.5,63.0,5.6
1,2,19/01/2010,5,2688.0,2636.0,23.0,69.0,0.0
1,2,19/01/2010,6,2973.0,2863.0,21.67,69.67,6.17
1,2,19/01/2010,7,3495.0,3205.0,22.5,65.0,2.8
1,2,19/01/2010,8,3734.0,3492.0,23.0,61.0,5.6
1,2,19/01/2010,9,3745.0,3676.0,22.33,65.67,6.8
1,2,19/01/2010,10,3772.0,3823.0,25.5,52.5,13.9
1,2,19/01/2010,11,3804.0,3930.0,27.0,45.0,14.8
1,2,19/01/2010,12,3807.0,3949.0,29.0,38.0,14.8
1,2,19/01/2010,13,3800.0,3915.0,30.5,36.0,15.75
1,2,19/01/2010,14,3779.0,3837.0,31.5,34.0,13.0
1,2,19/01/2010,15,3729.0,3762.0,33.0,25.0,5.6
1,2,19/01/2010,16,3699.0,3731.0,33.0,28.0,7.45
1,2,19/01/2010,17,3875.0,3929.0,32.0,33.0,15.75
1,2,19/01/2010,18,4151.0,4223.0,30.33,34.0,11.13
1,2,19/01/2010,19,4121.0,4163.0,28.5,52.5,13.0
1,2,19/01/2010,20,4000.0,4011.0,29.0,48.0,13.0
1,2,19/01/2010,21,3802.0,3774.0,27.67,44.0,8.67
1,2,19/01/2010,22,3514.0,3463.0,27.5,45.0,10.2
1,2,19/01/2010,23,3178.0,3115.0,27.0,45.0,6.5
1,2,19/01/2010,24,2907.0,2853.0,26.33,44.33,4.33
1,3,20/01/2010,1,2728.0,2690.0,27.0,42.0,5.6
1,3,20/01/2010,2,2646.0,2600.0,25.5,48.5,6.5
1,3,20/01/2010,3,2609.0,2568.0,22.67,56.67,4.97
1,3,20/01/2010,4,2609.0,2580.0,24.5,48.5,8.35
1,3,20/01/2010,5,2713.0,2688.0,24.5,48.5,5.6
1,3,20/01/2010,6,2996.0,2973.0,22.67,54.0,6.17
1,3,20/01/2010,7,3480.0,3495.0,24.0,50.0,5.6
1,3,20/01/2010,8,3708.0,3734.0,24.5,48.5,5.6
1,3,20/01/2010,9,3715.0,3745.0,24.33,45.0,4.97
1,3,20/01/2010,10,3728.0,3772.0,27.0,39.0,11.1
1,3,20/01/2010,11,3754.0,3804.0,28.0,37.0,13.0
1,3,20/01/2010,12,3777.0,3807.0,29.33,30.67,11.73
1,3,20/01/2010,13,3756.0,3800.0,31.5,30.0,13.9
1,3,20/01/2010,14,3745.0,3779.0,32.5,27.5,12.05
1,3,20/01/2010,15,3718.0,3729.0,33.0,22.5,2.8
1,3,20/01/2010,16,3707.0,3699.0,32.5,28.5,8.35
1,3,20/01/2010,17,3885.0,3875.0,32.0,31.0,15.75
1,3,20/01/2010,18,4167.0,4151.0,31.0,30.0,11.13
1,3,20/01/2010,19,4154.0,4121.0,30.0,40.0,11.15
1,3,20/01/2010,20,4034.0,4000.0,0.0,0.0,0.0
1,3,20/01/2010,21,3852.0,3802.0,28.33,38.33,8.67
1,3,20/01/2010,22,3571.0,3514.0,28.5,41.0,11.1
1,3,20/01/2010,23,3233.0,3178.0,28.0,39.0,11.1
1,3,20/01/2010,24,2966.0,2907.0,26.0,48.0,5.57
1,4,21/01/2010,1,2799.0,2728.0,26.5,44.5,4.65
1,4,21/01/2010,2,2722.0,2646.0,25.5,48.5,9.25
1,4,21/01/2010,3,2680.0,2609.0,23.0,57.5,4.65
1,4,21/01/2010,4,2688.0,2609.0,26.0,42.0,11.1
1,4,21/01/2010,5,2788.0,2713.0,25.0,47.0,2.8
1,4,21/01/2010,6,3087.0,2996.0,23.67,47.0,3.73
1,4,21/01/2010,7,3598.0,3480.0,25.0,44.0,11.1
1,4,21/01/2010,8,3796.0,3708.0,25.0,42.5,12.95
1,4,21/01/2010,9,3780.0,3715.0,24.5,39.5,10.2
1,4,21/01/2010,10,3765.0,3728.0,29.0,33.0,9.3
1,4,21/01/2010,11,3740.0,3754.0,29.0,33.0,14.8
1,4,21/01/2010,12,3719.0,3777.0,31.0,25.67,13.6
1,4,21/01/2010,13,3655.0,3756.0,31.0,29.0,9.25
1,4,21/01/2010,14,3614.0,3745.0,33.0,26.0,9.3
1,4,21/01/2010,15,3576.0,3718.0,32.33,26.33,12.37
1,4,21/01/2010,16,3569.0,3707.0,31.5,32.0,22.25
1,4,21/01/2010,17,3762.0,3885.0,30.0,44.0,17.6
1,4,21/01/2010,18,4100.0,4167.0,29.0,45.33,12.97
1,4,21/01/2010,19,4110.0,4154.0,29.0,42.0,11.15
1,4,21/01/2010,20,4023.0,4034.0,28.0,39.0,12.95
1,4,21/01/2010,21,3865.0,3852.0,27.5,38.5,10.2
1,4,21/01/2010,22,3603.0,3571.0,26.5,46.0,6.5
1,4,21/01/2010,23,3279.0,3233.0,26.5,43.0,3.7
1,4,21/01/2010,24,3016.0,2966.0,25.0,50.67,3.1
1,5,22/01/2010,1,2853.0,2799.0,25.5,52.5,9.3
1,5,22/01/2010,2,2780.0,2722.0,25.0,48.5,4.65
1,5,22/01/2010,3,2755.0,2680.0,23.0,56.33,4.33
1,5,22/01/2010,4,2757.0,2688.0,23.5,57.0,0.0
1,5,22/01/2010,5,2850.0,2788.0,23.0,59.0,0.0
1,5,22/01/2010,6,3128.0,3087.0,21.67,58.67,2.47
1,5,22/01/2010,7,3626.0,3598.0,23.0,53.0,5.6
1,5,22/01/2010,8,3845.0,3796.0,24.0,47.0,7.4
1,5,22/01/2010,9,3845.0,3780.0,23.67,47.33,3.1
1,5,22/01/2010,10,3839.0,3765.0,0.0,0.0,0.0
1,5,22/01/2010,11,3819.0,3740.0,29.0,29.5,11.1
1,5,22/01/2010,12,3759.0,3719.0,30.0,24.0,8.63
1,5,22/01/2010,13,3682.0,3655.0,31.5,24.0,7.4
1,5,22/01/2010,14,3640.0,3614.0,32.0,22.0,6.5
1,5,22/01/2010,15,3586.0,3576.0,31.0,36.67,13.6
1,5,22/01/2010,16,3575.0,3569.0,30.0,38.5,15.75
1,5,22/01/2010,17,3740.0,3762.0,29.5,41.0,13.9
1,5,22/01/2010,18,4007.0,4100.0,29.0,45.33,11.13
1,5,22/01/2010,19,3985.0,4110.0,27.5,59.5,11.1
1,5,22/01/2010,20,3882.0,4023.0,27.5,56.0,9.3
1,5,22/01/2010,21,3747.0,3865.0,26.5,58.0,9.25
1,5,22/01/2010,22,3552.0,3603.0,27.0,58.0,9.3
1,5,22/01/2010,23,3291.0,3279.0,26.0,54.0,9.3
1,5,22/01/2010,24,3029.0,3016.0,24.33,57.67,6.8
1,6,23/01/2010,1,2863.0,2853.0,25.0,55.5,0.0
1,6,23/01/2010,2,2775.0,2780.0,25.0,54.0,0.0
1,6,23/01/2010,3,2727.0,2755.0,21.5,71.0,2.8
1,6,23/01/2010,4,2724.0,2757.0,23.0,63.0,0.0
1,6,23/01/2010,5,2775.0,2850.0,23.0,63.0,0.0
1,6,23/01/2010,6,2898.0,3128.0,20.67,66.0,2.47
1,6,23/01/2010,7,3114.0,3626.0,22.0,64.0,0.0
1,6,23/01/2010,8,3357.0,3845.0,22.0,58.5,3.7
1,6,23/01/2010,9,3578.0,3845.0,21.5,56.5,0.0
1,6,23/01/2010,10,3681.0,3839.0,26.0,42.0,5.6
1,6,23/01/2010,11,3683.0,3819.0,27.5,39.5,4.65
1,6,23/01/2010,12,3608.0,3759.0,29.5,29.0,2.8
1,6,23/01/2010,13,3519.0,3682.0,31.0,24.5,11.15
1,6,23/01/2010,14,3415.0,3640.0,31.0,24.0,9.3
1,6,23/01/2010,15,3363.0,3586.0,31.33,28.33,11.1
1,6,23/01/2010,16,3375.0,3575.0,30.0,37.5,19.45
1,6,23/01/2010,17,3559.0,3740.0,29.5,34.0,15.75
1,6,23/01/2010,18,3898.0,4007.0,29.0,31.33,11.73
1,6,23/01/2010,19,3885.0,3985.0,27.5,49.5,13.9
1,6,23/01/2010,20,3775.0,3882.0,27.0,54.5,8.35
1,6,23/01/2010,21,3639.0,3747.0,26.0,65.0,7.4
1,6,23/01/2010,22,3438.0,3552.0,26.0,74.0,9.3
1,6,23/01/2010,23,3190.0,3291.0,25.5,74.0,8.35
1,6,23/01/2010,24,2972.0,3029.0,24.0,74.5,3.7
1,7,24/01/2010,1,2804.0,2863.0,25.0,69.0,3.7
1,7,24/01/2010,2,2714.0,2775.0,24.0,63.0,0.0
1,7,24/01/2010,3,2663.0,2727.0,22.67,76.67,0.0
1,7,24/01/2010,4,2651.0,2724.0,24.0,73.0,6.5
1,7,24/01/2010,5,2672.0,2775.0,23.0,78.0,5.6
1,7,24/01/2010,6,2739.0,2898.0,22.67,77.33,3.73
1,7,24/01/2010,7,2901.0,3114.0,23.0,83.0,7.45
1,7,24/01/2010,8,3111.0,3357.0,21.0,78.0,9.3
1,7,24/01/2010,9,3363.0,3578.0,21.67,68.33,4.97
1,7,24/01/2010,10,3513.0,3681.0,24.5,55.5,0.0
1,7,24/01/2010,11,3549.0,3683.0,25.0,47.0,9.3
1,7,24/01/2010,12,3510.0,3608.0,28.33,36.67,6.2
1,7,24/01/2010,13,3463.0,3519.0,29.5,34.0,10.2
1,7,24/01/2010,14,3410.0,3415.0,30.5,27.0,12.05
1,7,24/01/2010,15,3400.0,3363.0,29.67,39.33,15.47
1,7,24/01/2010,16,3437.0,3375.0,30.0,42.5,15.75
1,7,24/01/2010,17,3675.0,3559.0,29.5,43.5,14.8
1,7,24/01/2010,18,3956.0,3898.0,28.33,46.33,12.97
1,7,24/01/2010,19,3911.0,3885.0,27.5,52.5,12.05
1,7,24/01/2010,20,3745.0,3775.0,26.5,51.0,10.2
1,7,24/01/2010,21,3558.0,3639.0,25.67,53.0,8.67
1,7,24/01/2010,22,3267.0,3438.0,26.0,59.0,10.2
1,7,24/01/2010,23,2961.0,3190.0,26.0,52.5,7.4
1,7,24/01/2010,24,2740.0,2972.0,23.67,52.33,4.33
1,1,25/01/2010,1,2586.0,2804.0,24.5,50.0,2.8
1,1,25/01/2010,2,2508.0,2714.0,23.0,61.0,5.6
1,1,25/01/2010,3,2461.0,2663.0,21.0,70.5,0.0
1,1,25/01/2010,4,2475.0,2651.0,23.0,61.0,3.7
1,1,25/01/2010,5,2563.0,2672.0,22.0,62.0,2.8
1,1,25/01/2010,6,2858.0,2739.0,20.33,66.67,2.47
1,1,25/01/2010,7,3332.0,2901.0,22.0,57.0,7.4
1,1,25/01/2010,8,3602.0,3111.0,23.5,47.0,10.2
1,1,25/01/2010,9,3670.0,3363.0,22.33,52.0,4.97
1,1,25/01/2010,10,3704.0,3513.0,27.0,34.0,11.1
1,1,25/01/2010,11,3744.0,3549.0,27.5,32.0,13.0
1,1,25/01/2010,12,3766.0,3510.0,29.33,28.33,8.67
1,1,25/01/2010,13,3740.0,3463.0,30.5,28.0,9.25
1,1,25/01/2010,14,3737.0,3410.0,31.5,26.5,9.3
1,1,25/01/2010,15,3709.0,3400.0,30.67,37.33,16.03
1,1,25/01/2010,16,3730.0,3437.0,30.0,41.5,14.8
1,1,25/01/2010,17,3888.0,3675.0,29.5,41.5,13.9
1,1,25/01/2010,18,4052.0,3956.0,29.0,37.33,11.13
1,1,25/01/2010,19,3972.0,3911.0,29.0,45.0,9.3
1,1,25/01/2010,20,3795.0,3745.0,27.0,56.0,8.35
1,1,25/01/2010,21,3575.0,3558.0,26.33,56.0,6.2
1,1,25/01/2010,22,3284.0,3267.0,27.0,42.0,5.6
1,1,25/01/2010,23,2962.0,2961.0,26.5,39.0,5.6
1,1,25/01/2010,24,2689.0,2740.0,24.0,49.67,0.0
1,2,26/01/2010,1,2541.0,2586.0,24.0,57.0,0.0
1,2,26/01/2010,2,2471.0,2508.0,23.5,53.0,3.7
1,2,26/01/2010,3,2432.0,2461.0,21.67,58.67,2.47
1,2,26/01/2010,4,2452.0,2475.0,24.0,44.0,6.5
1,2,26/01/2010,5,2545.0,2563.0,24.5,37.0,9.25
1,2,26/01/2010,6,2840.0,2858.0,23.0,38.0,5.55
1,2,26/01/2010,7,3354.0,3332.0,25.0,35.0,12.05
1,2,26/01/2010,8,3610.0,3602.0,25.0,32.0,12.05
1,2,26/01/2010,9,3622.0,3670.0,25.0,30.33,6.83
1,2,26/01/2010,10,3624.0,3704.0,27.0,31.0,8.35
1,2,26/01/2010,11,3650.0,3744.0,29.0,29.0,11.15
1,2,26/01/2010,12,3661.0,3766.0,30.67,26.0,13.6
1,2,26/01/2010,13,3630.0,3740.0,31.0,28.0,13.0
1,2,26/01/2010,14,3618.0,3737.0,32.5,24.5,12.05
1,2,26/01/2010,15,3577.0,3709.0,33.5,20.5,9.25
1,2,26/01/2010,16,3595.0,3730.0,32.5,23.5,12.95
1,2,26/01/2010,17,3773.0,3888.0,32.0,24.0,14.8
1,2,26/01/2010,18,4076.0,4052.0,30.67,27.33,9.27
1,2,26/01/2010,19,4079.0,3972.0,29.5,42.5,11.1
1,2,26/01/2010,20,3971.0,3795.0,28.0,45.0,8.35
1,2,26/01/2010,21,3786.0,3575.0,27.67,41.0,9.87
1,2,26/01/2010,22,3516.0,3284.0,27.0,43.5,5.6
1,2,26/01/2010,23,3176.0,2962.0,26.0,44.0,9.3
1,2,26/01/2010,24,2902.0,2689.0,25.33,44.0,3.1
1,3,27/01/2010,1,2735.0,2541.0,26.5,41.5,0.0
1,3,27/01/2010,2,2647.0,2471.0,25.0,48.5,0.0
1,3,27/01/2010,3,2612.0,2432.0,22.5,57.5,0.0
1,3,27/01/2010,4,2619.0,2452.0,24.0,50.0,3.7
1,3,27/01/2010,5,2728.0,2545.0,23.5,48.5,6.5
1,3,27/01/2010,6,3030.0,2840.0,20.0,55.0,0.0
1,3,27/01/2010,7,3527.0,3354.0,24.0,41.0,5.6
1,3,27/01/2010,8,3728.0,3610.0,24.5,42.5,6.5
1,3,27/01/2010,9,3721.0,3622.0,25.0,37.67,7.43
1,3,27/01/2010,10,3711.0,3624.0,26.5,38.0,7.45
1,3,27/01/2010,11,3702.0,3650.0,27.5,34.5,13.0
1,3,27/01/2010,12,3679.0,3661.0,29.0,31.0,10.53
1,3,27/01/2010,13,3636.0,3630.0,32.0,26.0,16.7
1,3,27/01/2010,14,3640.0,3618.0,33.0,28.0,18.5
1,3,27/01/2010,15,3623.0,3577.0,29.0,38.0,15.75
1,3,27/01/2010,16,3661.0,3595.0,30.0,35.0,14.85
1,3,27/01/2010,17,3835.0,3773.0,30.0,34.0,13.0
1,3,27/01/2010,18,4107.0,4076.0,29.67,32.67,10.5
1,3,27/01/2010,19,4100.0,4079.0,29.0,38.5,9.25
1,3,27/01/2010,20,3992.0,3971.0,28.0,39.0,11.15
1,3,27/01/2010,21,3825.0,3786.0,27.33,40.67,11.13
1,3,27/01/2010,22,3553.0,3516.0,27.5,38.5,12.05
1,3,27/01/2010,23,3239.0,3176.0,28.0,35.0,9.3
1,3,27/01/2010,24,2966.0,2902.0,26.0,43.0,11.15
1,4,28/01/2010,1,2788.0,2735.0,26.0,43.0,2.8
1,4,28/01/2010,2,2705.0,2647.0,24.5,50.0,10.2
1,4,28/01/2010,3,2672.0,2612.0,23.33,49.0,7.43
1,4,28/01/2010,4,2679.0,2619.0,23.5,50.0,8.35
1,4,28/01/2010,5,2775.0,2728.0,24.0,47.0,7.4
1,4,28/01/2010,6,3064.0,3030.0,23.0,50.0,3.7
1,4,28/01/2010,7,3559.0,3527.0,23.0,53.0,8.35
1,4,28/01/2010,8,3770.0,3728.0,23.0,51.5,10.2
1,4,28/01/2010,9,3771.0,3721.0,23.33,46.33,4.33
1,4,28/01/2010,10,3788.0,3711.0,0.0,0.0,0.0
1,4,28/01/2010,11,3807.0,3702.0,28.5,32.5,6.5
1,4,28/01/2010,12,3799.0,3679.0,29.67,24.67,9.27
1,4,28/01/2010,13,3777.0,3636.0,31.0,25.0,7.45
1,4,28/01/2010,14,3755.0,3640.0,32.0,22.0,9.3
1,4,28/01/2010,15,3719.0,3623.0,32.33,19.67,9.3
1,4,28/01/2010,16,3730.0,3661.0,32.0,25.0,14.8
1,4,28/01/2010,17,3884.0,3835.0,30.5,32.0,19.45
1,4,28/01/2010,18,4146.0,4107.0,30.0,32.33,11.73
1,4,28/01/2010,19,4157.0,4100.0,29.0,34.0,11.15
1,4,28/01/2010,20,4089.0,3992.0,28.5,32.5,12.05
1,4,28/01/2010,21,3937.0,3825.0,27.67,30.0,8.67
1,4,28/01/2010,22,3681.0,3553.0,28.0,28.0,12.95
1,4,28/01/2010,23,3372.0,3239.0,27.0,30.0,4.65
1,4,28/01/2010,24,3128.0,2966.0,23.5,40.0,2.8
1,5,29/01/2010,1,2981.0,2788.0,25.5,36.5,3.7
1,5,29/01/2010,2,2921.0,2705.0,24.5,40.0,1.85
1,5,29/01/2010,3,2893.0,2672.0,22.0,49.67,3.1
1,5,29/01/2010,4,2917.0,2679.0,23.5,45.5,2.8
1,5,29/01/2010,5,3022.0,2775.0,23.5,44.0,6.5
1,5,29/01/2010,6,3307.0,3064.0,20.5,57.5,3.7
1,5,29/01/2010,7,3808.0,3559.0,22.5,48.5,0.0
1,5,29/01/2010,8,4009.0,3770.0,23.0,47.0,9.25
1,5,29/01/2010,9,4028.0,3771.0,22.0,53.67,5.57
1,5,29/01/2010,10,4046.0,3788.0,25.5,37.5,10.2
1,5,29/01/2010,11,4048.0,3807.0,27.5,32.0,14.8
1,5,29/01/2010,12,4035.0,3799.0,29.5,25.5,9.3
1,5,29/01/2010,13,3970.0,3777.0,31.5,25.5,11.15
1,5,29/01/2010,14,3939.0,3755.0,32.0,24.0,7.4
1,5,29/01/2010,15,3894.0,3719.0,31.5,29.5,12.05
1,5,29/01/2010,16,3904.0,3730.0,31.5,31.0,12.95
1,5,29/01/2010,17,4055.0,3884.0,30.5,33.0,17.6
1,5,29/01/2010,18,4337.0,4146.0,29.33,35.67,11.73
1,5,29/01/2010,19,4362.0,4157.0,28.5,38.0,15.75
1,5,29/01/2010,20,4252.0,4089.0,28.0,42.0,13.9
1,5,29/01/2010,21,4136.0,3937.0,27.0,40.5,12.95
1,5,29/01/2010,22,3933.0,3681.0,27.0,49.5,5.55
1,5,29/01/2010,23,3676.0,3372.0,26.0,52.5,2.8
1,5,29/01/2010,24,3427.0,3128.0,24.33,53.0,0.0
1,6,30/01/2010,1,3240.0,2981.0,25.0,52.0,0.0
1,6,30/01/2010,2,3143.0,2921.0,25.0,52.0,0.0
1,6,30/01/2010,3,3094.0,2893.0,24.5,50.0,2.8
1,6,30/01/2010,4,3086.0,2917.0,24.0,50.0,5.6
1,6,30/01/2010,5,3114.0,3022.0,23.5,51.5,7.4
1,6,30/01/2010,6,3227.0,3307.0,22.67,52.33,5.57
1,6,30/01/2010,7,3432.0,3808.0,24.0,44.0,3.7
1,6,30/01/2010,8,3662.0,4009.0,25.0,44.0,7.4
1,6,30/01/2010,9,3881.0,4028.0,23.5,48.5,3.7
1,6,30/01/2010,10,4013.0,4046.0,27.5,32.0,12.95
1,6,30/01/2010,11,4008.0,4048.0,29.0,29.0,11.1
1,6,30/01/2010,12,3960.0,4035.0,31.0,23.0,10.2
1,6,30/01/2010,13,3857.0,3970.0,32.5,26.5,14.8
1,6,30/01/2010,14,3764.0,3939.0,33.0,24.0,14.8
1,6,30/01/2010,15,3705.0,3894.0,33.5,25.0,13.0
1,6,30/01/2010,16,3710.0,3904.0,31.5,39.5,17.6
1,6,30/01/2010,17,3868.0,4055.0,30.5,38.5,16.7
1,6,30/01/2010,18,4175.0,4337.0,29.67,37.33,9.9
1,6,30/01/2010,19,4162.0,4362.0,28.5,41.0,13.0
1,6,30/01/2010,20,4030.0,4252.0,29.0,40.0,11.1
1,6,30/01/2010,21,3899.0,4136.0,28.33,38.33,4.33
1,6,30/01/2010,22,3705.0,3933.0,28.0,42.0,7.4
1,6,30/01/2010,23,3478.0,3676.0,27.0,43.5,2.8
1,6,30/01/2010,24,3258.0,3427.0,25.67,49.67,4.33
1,7,31/01/2010,1,3093.0,3240.0,26.5,46.0,9.25
1,7,31/01/2010,2,3014.0,3143.0,25.5,50.5,0.0
1,7,31/01/2010,3,2961.0,3094.0,22.5,62.5,3.7
1,7,31/01/2010,4,2947.0,3086.0,24.5,55.5,0.0
1,7,31/01/2010,5,2987.0,3114.0,24.0,51.5,0.0
1,7,31/01/2010,6,3081.0,3227.0,21.5,63.0,0.0
1,7,31/01/2010,7,3240.0,3432.0,23.5,55.0,3.7
1,7,31/01/2010,8,3444.0,3662.0,24.0,51.5,5.6
1,7,31/01/2010,9,3679.0,3881.0,23.0,57.0,4.97
1,7,31/01/2010,10,3810.0,4013.0,26.5,43.0,6.5
1,7,31/01/2010,11,3811.0,4008.0,29.0,37.0,11.1
1,7,31/01/2010,12,3800.0,3960.0,30.67,27.33,4.97
1,7,31/01/2010,13,3735.0,3857.0,31.5,30.0,11.15
1,7,31/01/2010,14,3667.0,3764.0,31.5,37.0,13.9
1,7,31/01/2010,15,3606.0,3705.0,30.33,47.0,14.8
1,7,31/01/2010,16,3618.0,3710.0,30.5,42.5,13.9
1,7,31/01/2010,17,3804.0,3868.0,30.5,37.5,13.9
1,7,31/01/2010,18,4158.0,4175.0,30.33,33.33,9.9
1,7,31/01/2010,19,4169.0,4162.0,28.5,48.0,11.1
1,7,31/01/2010,20,4045.0,4030.0,28.0,49.5,8.35
1,7,31/01/2010,21,3869.0,3899.0,27.67,45.67,6.8
1,7,31/01/2010,22,3587.0,3705.0,27.5,46.5,10.2
1,7,31/01/2010,23,3277.0,3478.0,26.5,47.5,3.7
1,7,31/01/2010,24,3056.0,3258.0,25.0,49.33,4.33
2,1,01/02/2010,1,2904.0,3093.0,26.0,47.5,7.45
2,1,01/02/2010,2,2826.0,3014.0,25.0,55.5,7.4
2,1,01/02/2010,3,2798.0,2961.0,23.67,61.0,2.47
2,1,01/02/2010,4,2801.0,2947.0,25.0,55.5,7.4
2,1,01/02/2010,5,2906.0,2987.0,24.0,65.0,0.0
2,1,01/02/2010,6,3208.0,3081.0,22.67,69.67,0.0
2,1,01/02/2010,7,3732.0,3240.0,23.0,71.0,0.0
2,1,01/02/2010,8,3927.0,3444.0,23.0,69.0,0.0
2,1,01/02/2010,9,3936.0,3679.0,23.33,67.0,3.7
2,1,01/02/2010,10,3940.0,3810.0,0.0,0.0,0.0
2,1,01/02/2010,11,3953.0,3811.0,27.0,51.0,3.7
2,1,01/02/2010,12,3905.0,3800.0,29.67,37.0,4.33
2,1,01/02/2010,13,3847.0,3735.0,30.5,40.5,12.05
2,1,01/02/2010,14,3813.0,3667.0,31.0,38.0,14.8
2,1,01/02/2010,15,3777.0,3606.0,31.5,35.5,11.1
2,1,01/02/2010,16,3778.0,3618.0,31.5,34.5,13.9
2,1,01/02/2010,17,3915.0,3804.0,30.0,44.0,14.8
2,1,01/02/2010,18,4275.0,4158.0,29.0,50.33,9.9
2,1,01/02/2010,19,4317.0,4169.0,28.0,48.0,12.95
2,1,01/02/2010,20,4204.0,4045.0,27.0,54.0,8.35
2,1,01/02/2010,21,4002.0,3869.0,26.0,55.5,3.7
2,1,01/02/2010,22,3707.0,3587.0,27.0,52.5,6.5
2,1,01/02/2010,23,3385.0,3277.0,26.0,54.0,0.0
2,1,01/02/2010,24,3126.0,3056.0,24.67,62.33,0.0
2,2,02/02/2010,1,2953.0,2904.0,25.0,69.0,3.7
2,2,02/02/2010,2,2892.0,2826.0,24.0,73.0,2.8
2,2,02/02/2010,3,2873.0,2798.0,23.0,76.0,5.6
2,2,02/02/2010,4,2887.0,2801.0,24.0,78.0,9.3
2,2,02/02/2010,5,2983.0,2906.0,24.0,73.0,12.05
2,2,02/02/2010,6,3287.0,3208.0,23.67,73.0,7.43
2,2,02/02/2010,7,3801.0,3732.0,24.0,67.0,10.2
2,2,02/02/2010,8,4010.0,3927.0,24.0,57.0,5.6
2,2,02/02/2010,9,4001.0,3936.0,23.33,62.67,4.33
2,2,02/02/2010,10,3980.0,3940.0,25.5,59.0,5.6
2,2,02/02/2010,11,3941.0,3953.0,28.0,48.0,6.5
2,2,02/02/2010,12,3884.0,3905.0,30.0,38.5,7.45
2,2,02/02/2010,13,3831.0,3847.0,30.0,43.0,11.15
2,2,02/02/2010,14,3801.0,3813.0,30.0,49.5,14.8
2,2,02/02/2010,15,3762.0,3777.0,30.33,47.33,15.43
2,2,02/02/2010,16,3758.0,3778.0,29.5,49.5,15.75
2,2,02/02/2010,17,3888.0,3915.0,29.0,51.0,13.9
2,2,02/02/2010,18,4231.0,4275.0,28.67,51.33,14.8
2,2,02/02/2010,19,4271.0,4317.0,27.5,56.0,13.0
2,2,02/02/2010,20,4180.0,4204.0,26.5,59.5,10.2
2,2,02/02/2010,21,4008.0,4002.0,25.67,65.0,8.67
2,2,02/02/2010,22,3729.0,3707.0,26.0,65.0,7.4
2,2,02/02/2010,23,3398.0,3385.0,25.0,65.0,5.6
2,2,02/02/2010,24,3121.0,3126.0,23.67,69.0,0.0
2,3,03/02/2010,1,2943.0,2953.0,24.5,67.0,2.8
2,3,03/02/2010,2,2855.0,2892.0,24.0,65.0,2.8
2,3,03/02/2010,3,2812.0,2873.0,22.67,73.0,4.33
2,3,03/02/2010,4,2805.0,2887.0,24.0,65.0,5.6
2,3,03/02/2010,5,2900.0,2983.0,24.0,65.0,2.8
2,3,03/02/2010,6,3199.0,3287.0,21.0,78.0,6.5
2,3,03/02/2010,7,3702.0,3801.0,23.0,73.0,5.6
